"date","close","volume","open","high","low"
"2017/08/14","1093.7440","0.0000","1078.9190","1094.8160","1078.8670"
"2017/08/11","1066.2220","0.0000","1053.0310","1068.1150","1052.7160"
"2017/08/10","1060.0210","0.0000","1082.0890","1084.2460","1059.6480"
"2017/08/09","1090.4870","0.0000","1083.6210","1091.8420","1080.9060"
"2017/08/08","1093.7710","0.0000","1098.2160","1107.2300","1090.6970"
"2017/08/07","1098.2540","0.0000","1082.8510","1098.5870","1082.5730"
"2017/08/04","1079.4460","0.0000","1080.2300","1087.7950","1076.4230"
"2017/08/03","1078.7980","0.0000","1082.8940","1085.6190","1073.7400"
"2017/08/02","1083.9570","0.0000","1099.4920","1099.9510","1076.3620"
"2017/08/01","1091.1320","0.0000","1087.7490","1091.4400","1083.0100"
"2017/07/31","1085.1500","0.0000","1096.9240","1099.3700","1081.9120"
"2017/07/28","1092.9920","0.0000","1093.1250","1097.5730","1088.0500"
"2017/07/27","1097.2650","0.0000","1118.8400","1120.5150","1084.2910"
"2017/07/26","1115.3530","0.0000","1111.9440","1119.6880","1108.5130"
"2017/07/25","1102.5900","0.0000","1099.9790","1105.4100","1092.1620"
"2017/07/24","1103.0130","0.0000","1108.1270","1108.1720","1101.5050"
"2017/07/21","1107.5410","0.0000","1108.0080","1108.0810","1101.4960"
"2017/07/20","1116.6160","0.0000","1113.5890","1117.8880","1104.5750"
"2017/07/19","1113.1810","0.0000","1108.5830","1113.5090","1105.8260"
"2017/07/18","1103.3510","0.0000","1092.9700","1103.4750","1089.8580"
"2017/07/17","1099.5510","0.0000","1106.8530","1107.1310","1096.0860"
"2017/07/14","1104.3150","0.0000","1094.6100","1104.8070","1093.8230"
"2017/07/13","1090.1300","0.0000","1093.8670","1101.2860","1086.4770"
"2017/07/12","1092.8590","0.0000","1085.8850","1095.2400","1082.5210"
"2017/07/11","1075.4170","0.0000","1066.8660","1076.0560","1063.5030"
"2017/07/10","1067.0970","0.0000","1058.9640","1069.2470","1052.3830"
"2017/07/07","1054.9020","0.0000","1043.4950","1058.6030","1043.4950"
"2017/07/06","1037.0520","0.0000","1032.2310","1045.8830","1027.1400"
"2017/07/05","1041.7840","0.0000","1027.8810","1043.1490","1026.9940"
"2017/07/03","1020.5070","0.0000","1040.9180","1044.5930","1020.4210"
"2017/06/30","1034.9070","0.0000","1044.9690","1048.6880","1030.5080"
"2017/06/29","1040.4170","0.0000","1060.0160","1061.2040","1026.0540"
"2017/06/28","1067.1750","0.0000","1057.2100","1068.2000","1044.8270"
"2017/06/27","1048.6560","0.0000","1072.6060","1072.6060","1048.5210"
"2017/06/26","1077.9200","0.0000","1095.6190","1099.4080","1072.5050"
"2017/06/23","1088.4840","0.0000","1084.8260","1094.3650","1081.8850"
"2017/06/22","1084.9550","0.0000","1089.0800","1089.9540","1080.0140"
"2017/06/21","1087.4220","0.0000","1080.5150","1088.1560","1075.6030"
"2017/06/20","1074.8850","0.0000","1089.4170","1094.1840","1074.6170"
"2017/06/19","1087.9190","0.0000","1079.9390","1088.7790","1079.9320"
"2017/06/16","1067.2320","0.0000","1072.3560","1079.4960","1063.5640"
"2017/06/15","1070.7590","0.0000","1061.5740","1074.4390","1060.6550"
"2017/06/14","1079.8220","0.0000","1094.5480","1094.9900","1068.2680"
"2017/06/13","1091.3450","0.0000","1095.8460","1101.9660","1078.3530"
"2017/06/12","1084.4370","0.0000","1074.9400","1087.8560","1053.3340"
"2017/06/09","1090.0500","0.0000","1145.1820","1149.8620","1068.5610"
"2017/06/08","1138.2480","0.0000","1126.1520","1138.8950","1117.7860"
"2017/06/07","1118.2970","0.0000","1115.5970","1122.3820","1112.3170"
"2017/06/06","1110.0810","0.0000","1102.5860","1117.4760","1101.0000"
"2017/06/05","1106.2180","0.0000","1102.4800","1112.0700","1102.4790"
"2017/06/02","1103.3980","0.0000","1100.1380","1104.8980","1091.4110"
"2017/06/01","1092.5520","0.0000","1094.1660","1094.4010","1086.1390"
"2017/05/31","1091.4220","0.0000","1101.1150","1101.7620","1086.2570"
"2017/05/30","1091.4500","0.0000","1085.3150","1094.1630","1084.2790"
"2017/05/26","1084.8450","0.0000","1077.9740","1084.9440","1072.3350"
"2017/05/25","1080.7500","0.0000","1079.9850","1084.0230","1073.6470"
"2017/05/24","1074.8510","0.0000","1075.1330","1076.7510","1069.9120"
"2017/05/23","1067.9410","0.0000","1071.5530","1071.5850","1059.5770"
"2017/05/22","1072.3040","0.0000","1066.3970","1072.7710","1065.1320"
"2017/05/19","1060.7670","0.0000","1057.5270","1064.2960","1057.4840"
"2017/05/18","1049.2850","0.0000","1030.3100","1052.2010","1027.3750"
"2017/05/17","1029.8270","0.0000","1061.1660","1066.2850","1029.3420"
"2017/05/16","1076.8540","0.0000","1066.4040","1077.0460","1061.4470"
"2017/05/15","1061.0540","0.0000","1048.4590","1062.1290","1046.8330"
"2017/05/12","1045.2430","0.0000","1043.5500","1046.3960","1039.2220"
"2017/05/11","1042.4340","0.0000","1036.2170","1047.2400","1029.2500"
"2017/05/10","1038.9210","0.0000","1032.3170","1040.5660","1029.9430"
"2017/05/09","1017.4990","0.0000","1009.6350","1019.8550","1009.5760"
"2017/05/08","1007.1570","0.0000","1011.4960","1012.2830","1005.0390"
"2017/05/05","1011.0330","0.0000","1008.9710","1011.0520","1001.6820"
"2017/05/04","1006.8260","0.0000","1008.9610","1010.6860","1002.9460"
"2017/05/03","1008.0470","0.0000","1001.1950","1009.2310","998.8720"
"2017/05/02","1004.6170","0.0000","1010.9440","1010.9440","999.5310"
"2017/05/01","1015.4270","0.0000","1007.7040","1015.7980","1003.0780"
"2017/04/28","1005.5270","0.0000","1017.5950","1019.1120","1002.8930"
"2017/04/27","1023.2920","0.0000","1016.0260","1024.6110","1015.3480"
"2017/04/26","1009.1560","0.0000","1015.4670","1017.8580","1005.8280"
"2017/04/25","1017.8110","0.0000","1012.6830","1019.4450","1010.0760"
"2017/04/24","1007.7990","0.0000","1008.5630","1010.7140","1003.8420"
"2017/04/21","992.9420","0.0000","992.4700","995.0110","985.2700"
"2017/04/20","997.5480","0.0000","988.1810","999.1790","984.4600"
"2017/04/19","982.0530","0.0000","986.7230","990.3980","980.3320"
"2017/04/18","976.6680","0.0000","967.4300","977.2170","966.3740"
"2017/04/17","972.5650","0.0000","964.7780","972.6900","964.6580"
"2017/04/13","960.0150","0.0000","962.5430","974.6230","960.0090"
"2017/04/12","966.5470","0.0000","981.2690","981.9690","964.5410"
"2017/04/11","983.3440","0.0000","983.9640","984.4190","968.7690"
"2017/04/10","991.6230","0.0000","998.8340","1000.2390","989.2150"
"2017/04/07","999.3480","0.0000","994.2230","1002.3290","992.8720"
"2017/04/06","994.6860","0.0000","990.0840","997.0680","984.9400"
"2017/04/05","993.5300","0.0000","1002.7470","1010.0210","992.7550"
"2017/04/04","1000.4790","0.0000","998.5680","1007.0520","997.2340"
"2017/04/03","1005.7980","0.0000","1012.7890","1014.7350","998.8880"
"2017/03/31","1011.4020","0.0000","1010.7650","1016.6070","1008.3160"
"2017/03/30","1011.8110","0.0000","1005.7660","1013.9950","1005.3850"
"2017/03/29","1006.4890","0.0000","1007.5030","1008.6440","1003.6560"
"2017/03/28","1008.9730","0.0000","1005.4370","1012.9360","1002.8770"
"2017/03/27","1005.9530","0.0000","994.0920","1008.4770","990.6580"
"2017/03/24","1004.3500","0.0000","1012.4080","1016.6830","1000.5260"
"2017/03/23","996.8470","0.0000","997.9120","1002.0910","994.4360"
"2017/03/22","999.3430","0.0000","987.8690","1000.2550","986.3040"
"2017/03/21","988.4230","0.0000","1015.9390","1017.1380","986.9880"
"2017/03/20","1012.2930","0.0000","1005.9800","1015.9010","1004.1940"
"2017/03/17","1004.6000","0.0000","1004.1870","1006.1210","1002.1350"
"2017/03/16","1002.8140","0.0000","1005.2850","1007.4540","1001.0510"
"2017/03/15","1004.6480","0.0000","996.3610","1006.2110","992.9390"
"2017/03/14","996.3260","0.0000","995.9810","996.6370","988.4160"
"2017/03/13","999.3900","0.0000","995.4000","999.6610","993.0620"
"2017/03/10","991.9350","0.0000","989.0120","994.2120","986.4880"
"2017/03/09","980.4800","0.0000","975.9970","982.4450","973.3350"
"2017/03/08","979.0010","0.0000","981.5270","986.6220","976.7520"
"2017/03/07","976.8540","0.0000","972.6760","982.8380","969.9540"
"2017/03/06","974.1810","0.0000","968.1480","976.0280","963.0270"
"2017/03/03","973.9660","0.0000","973.8760","975.2920","968.2730"
"2017/03/02","974.3250","0.0000","985.8700","988.0910","973.3270"
"2017/03/01","985.2630","0.0000","980.7940","985.9420","971.4930"
"2017/02/28","969.3840","0.0000","982.2990","982.4200","967.3730"
"2017/02/27","982.3980","0.0000","972.6580","982.5150","971.7710"
"2017/02/24","973.4420","0.0000","958.7840","973.5580","955.1060"
"2017/02/23","973.8670","0.0000","986.8770","987.0610","967.8100"
"2017/02/22","990.0670","0.0000","989.8970","991.2440","985.9930"
"2017/02/21","990.4350","0.0000","981.2120","990.5910","980.9700"
"2017/02/17","976.7960","0.0000","968.6950","976.7980","963.0090"
"2017/02/16","971.2360","0.0000","971.0210","972.7980","965.3410"
"2017/02/15","970.5370","0.0000","965.0560","971.2450","960.2320"
"2017/02/14","962.6290","0.0000","962.8970","964.1210","956.9960"
"2017/02/13","965.7010","0.0000","968.9110","971.6090","963.7050"
"2017/02/10","963.0510","0.0000","969.0950","969.9880","953.9070"
"2017/02/09","963.8060","0.0000","975.0290","975.0290","962.5440"
"2017/02/08","972.1400","0.0000","972.9050","976.4310","967.2700"
"2017/02/07","970.5910","0.0000","971.9970","974.0620","965.2160"
"2017/02/06","967.3920","0.0000","963.5040","967.7170","960.0840"
"2017/02/03","964.0200","0.0000","963.6460","965.3110","960.0480"
"2017/02/02","959.0830","0.0000","953.6400","962.3310","948.5260"
"2017/02/01","960.1090","0.0000","955.4980","960.1090","949.9080"
"2017/01/31","944.2780","0.0000","952.5860","952.6480","938.7630"
"2017/01/30","956.8400","0.0000","956.6170","957.3060","945.0000"
"2017/01/27","962.2580","0.0000","955.7870","962.3150","955.6700"
"2017/01/26","950.3200","0.0000","955.1470","955.9890","946.6150"
"2017/01/25","956.0570","0.0000","953.6370","957.5560","947.2740"
"2017/01/24","942.4120","0.0000","929.2870","943.4190","928.5140"
"2017/01/23","923.7690","0.0000","924.1320","928.1950","916.8590"
"2017/01/20","930.0130","0.0000","927.5550","935.5810","927.4530"
"2017/01/19","918.0340","0.0000","921.2980","928.1720","917.1690"
"2017/01/18","922.3590","0.0000","911.1060","922.8670","909.9270"
"2017/01/17","909.4840","0.0000","919.9050","920.6060","906.5630"
"2017/01/13","924.6740","0.0000","919.2020","926.7570","918.9140"
"2017/01/12","918.1640","0.0000","918.7850","918.7990","904.6560"
"2017/01/11","926.5390","0.0000","922.3910","926.6280","919.6370"
"2017/01/10","923.0600","0.0000","919.9660","924.9760","918.1320"
"2017/01/09","918.5810","0.0000","911.9240","922.2380","911.9240"
"2017/01/06","908.6540","0.0000","903.2570","911.3210","898.5490"
"2017/01/05","901.6860","0.0000","909.9100","914.7550","900.2090"
"2017/01/04","909.7670","0.0000","910.5260","913.6780","905.2260"
"2017/01/03","907.3360","0.0000","910.7980","919.8710","899.3330"
"2016/12/30","906.4710","0.0000","924.3290","925.3070","904.2270"
"2016/12/29","921.2020","0.0000","913.7490","921.2320","911.4600"
"2016/12/28","921.0880","0.0000","943.1960","944.2330","920.6740"
"2016/12/27","939.2070","0.0000","931.1050","940.7350","931.1050"
"2016/12/23","927.9180","0.0000","920.8160","928.0410","920.4340"
"2016/12/22","923.0570","0.0000","927.7270","928.2850","919.4530"
"2016/12/21","918.3310","0.0000","919.5380","922.4540","916.8630"
"2016/12/20","917.9850","0.0000","915.5760","919.9790","914.3850"
"2016/12/19","909.6800","0.0000","904.5680","913.2890","902.3870"
"2016/12/16","900.8460","0.0000","912.4040","916.5720","896.6850"
"2016/12/15","909.9700","0.0000","897.6960","913.8220","896.6870"
"2016/12/14","894.2760","0.0000","895.5420","899.8920","891.6010"
"2016/12/13","895.5470","0.0000","890.0820","901.5940","888.7000"
"2016/12/12","885.4580","0.0000","886.2870","890.1410","878.2450"
"2016/12/09","892.5100","0.0000","903.6380","903.6380","886.3110"
"2016/12/08","895.6950","0.0000","890.7510","900.9700","889.4240"
"2016/12/07","888.4450","0.0000","869.8040","889.8440","866.6160"
"2016/12/06","869.9990","0.0000","861.4910","870.8080","861.2640"
"2016/12/05","858.1290","0.0000","854.8680","860.5640","849.4640"
"2016/12/02","847.6990","0.0000","834.2380","849.0220","832.9040"
"2016/12/01","836.7930","0.0000","878.9130","878.9550","832.1330"
"2016/11/30","879.4660","0.0000","887.1440","887.1940","879.4310"
"2016/11/29","885.2540","0.0000","885.8650","890.8630","881.5230"
"2016/11/28","887.2550","0.0000","888.8740","891.4560","886.2820"
"2016/11/25","890.9720","0.0000","888.9540","891.3860","886.9470"
"2016/11/23","889.3090","0.0000","887.5720","891.0010","883.3470"
"2016/11/22","888.2730","0.0000","885.1440","888.8410","884.2090"
"2016/11/21","879.0050","0.0000","876.2520","879.8600","872.5240"
"2016/11/18","872.6310","0.0000","868.2290","874.2160","865.4720"
"2016/11/17","866.8400","0.0000","858.7920","870.7500","855.5980"
"2016/11/16","857.5510","0.0000","847.0790","858.3140","846.2310"
"2016/11/15","847.9040","0.0000","836.2770","850.0350","834.4770"
"2016/11/14","832.0800","0.0000","837.6860","839.0030","829.9830"
"2016/11/11","837.2420","0.0000","819.1520","838.0180","819.0910"
"2016/11/10","806.0890","0.0000","827.4930","833.8010","798.1970"
"2016/11/09","823.5900","0.0000","805.6640","826.1830","805.4390"
"2016/11/08","827.6810","0.0000","825.8600","832.6790","820.9100"
"2016/11/07","825.8720","0.0000","816.6210","826.3070","814.2390"
"2016/11/04","802.8760","0.0000","800.9860","810.3150","797.7360"
"2016/11/03","808.0030","0.0000","811.7330","815.2730","805.3420"
"2016/11/02","810.5660","0.0000","818.4330","821.1550","808.1470"
"2016/11/01","816.0750","0.0000","826.4340","829.8960","807.0750"
"2016/10/31","823.5200","0.0000","823.7990","827.1570","821.9910"
"2016/10/28","818.8800","0.0000","827.7260","832.0930","818.2000"
"2016/10/27","823.7350","0.0000","834.4750","837.8040","822.8280"
"2016/10/26","827.2190","0.0000","822.9550","832.5800","821.9480"
"2016/10/25","828.6670","0.0000","828.4760","832.5580","827.2420"
"2016/10/24","829.7880","0.0000","819.6870","830.2290","819.6870"
"2016/10/21","814.5260","0.0000","812.6640","815.7840","806.7890"
"2016/10/20","816.7220","0.0000","810.1030","819.6970","804.6160"
"2016/10/19","810.9310","0.0000","807.5590","812.1120","803.4590"
"2016/10/18","814.7410","0.0000","815.8650","817.6850","812.5180"
"2016/10/17","804.9960","0.0000","808.9700","812.7930","804.5330"
"2016/10/14","809.3920","0.0000","809.0870","818.6250","808.7120"
"2016/10/13","803.0520","0.0000","804.2210","805.2420","790.1690"
"2016/10/12","812.6200","0.0000","813.6120","814.8650","805.1880"
"2016/10/11","815.3090","0.0000","830.8650","830.8650","808.3490"
"2016/10/10","832.9120","0.0000","840.3800","844.3030","832.6820"
"2016/10/07","837.0240","0.0000","839.2210","839.5800","829.8200"
"2016/10/06","838.5990","0.0000","832.1600","839.1270","827.8240"
"2016/10/05","833.7120","0.0000","829.9110","839.3860","828.7020"
"2016/10/04","827.3410","0.0000","831.4260","835.5240","824.2780"
"2016/10/03","829.4880","0.0000","836.7440","840.7980","828.0350"
"2016/09/30","835.6000","0.0000","828.3500","840.4860","828.3250"
"2016/09/29","822.6430","0.0000","811.0260","827.1760","803.6930"
"2016/09/28","812.4690","0.0000","813.2430","816.4460","806.9540"
"2016/09/27","810.8380","0.0000","796.3750","810.9840","794.6590"
"2016/09/26","796.6390","0.0000","798.6750","801.5740","793.8520"
"2016/09/23","804.5930","0.0000","811.8520","812.2230","803.8560"
"2016/09/22","813.5130","0.0000","816.3900","818.3760","810.7060"
"2016/09/21","810.6510","0.0000","803.9620","811.4530","800.0150"
"2016/09/20","799.1120","0.0000","808.0300","808.1280","797.4040"
"2016/09/19","803.0590","0.0000","806.4310","814.6020","800.1660"
"2016/09/16","801.5470","0.0000","806.0690","808.8280","795.8580"
"2016/09/15","801.7690","0.0000","783.7260","803.0240","783.6480"
"2016/09/14","783.7230","0.0000","776.8480","785.4940","773.9270"
"2016/09/13","776.7350","0.0000","779.8360","786.3090","772.8070"
"2016/09/12","783.9450","0.0000","760.2120","784.4960","760.0680"
"2016/09/09","768.3730","0.0000","788.6130","790.6750","767.0750"
"2016/09/08","797.5720","0.0000","796.3740","799.9200","793.1300"
"2016/09/07","799.1990","0.0000","805.7970","806.7770","797.8120"
"2016/09/06","805.0950","0.0000","808.7870","809.2840","800.9870"
"2016/09/02","806.9550","0.0000","811.0580","811.1950","803.3930"
"2016/09/01","808.3630","0.0000","802.0920","808.3630","797.7600"
"2016/08/31","801.4820","0.0000","802.4350","802.7090","797.3510"
"2016/08/30","802.0730","0.0000","805.5460","808.3240","799.2410"
"2016/08/29","803.6200","0.0000","803.1850","806.8110","802.7050"
"2016/08/26","801.4000","0.0000","799.5080","807.1080","795.6530"
"2016/08/25","797.4690","0.0000","796.1030","801.0210","794.6660"
"2016/08/24","794.3370","0.0000","801.1230","802.4790","791.9750"
"2016/08/23","801.3100","0.0000","802.0870","804.6930","800.7280"
"2016/08/22","797.2860","0.0000","794.8140","799.4580","793.8630"
"2016/08/19","797.0580","0.0000","792.0190","798.8530","790.8440"
"2016/08/18","790.1620","0.0000","785.4630","790.1620","784.6800"
"2016/08/17","784.6060","0.0000","784.4090","785.0110","780.4030"
"2016/08/16","784.6100","0.0000","787.8780","788.7510","783.9610"
"2016/08/15","790.4390","0.0000","782.8220","792.3100","782.5090"
"2016/08/12","779.8440","0.0000","777.7670","781.2870","776.5750"
"2016/08/11","776.2640","0.0000","774.8710","777.2670","772.0390"
"2016/08/10","772.8240","0.0000","779.6180","779.6180","769.9320"
"2016/08/09","778.7760","0.0000","776.4220","780.9860","776.1720"
"2016/08/08","772.4370","0.0000","775.2930","777.7240","771.0710"
"2016/08/05","773.7790","0.0000","767.3790","774.0490","767.3790"
"2016/08/04","763.5750","0.0000","758.0920","763.7480","757.2990"
"2016/08/03","756.5300","0.0000","751.3080","756.5350","751.1360"
"2016/08/02","755.7300","0.0000","765.6690","765.8070","751.4300"
"2016/08/01","768.0210","0.0000","768.1350","770.8290","765.3550"
"2016/07/29","766.7760","0.0000","772.0080","772.8540","763.8150"
"2016/07/28","770.5210","0.0000","770.7510","775.8200","767.1600"
"2016/07/27","774.9330","0.0000","781.1130","782.1400","770.8290"
"2016/07/26","774.9200","0.0000","754.9700","778.7240","754.9340"
"2016/07/25","746.4440","0.0000","744.4880","747.6590","743.8130"
"2016/07/22","742.3660","0.0000","735.4990","742.4670","731.5320"
"2016/07/21","738.2960","0.0000","744.4010","744.7230","735.3180"
"2016/07/20","743.7370","0.0000","735.5240","745.4620","733.9420"
"2016/07/19","731.7790","0.0000","732.2790","733.6070","729.8030"
"2016/07/18","734.5450","0.0000","732.6260","735.7410","731.8490"
"2016/07/15","723.6440","0.0000","723.1470","724.8220","721.0300"
"2016/07/14","724.2300","0.0000","724.6840","726.0940","719.4450"
"2016/07/13","718.9030","0.0000","720.7370","723.2670","717.6990"
"2016/07/12","718.3570","0.0000","715.9270","720.3050","714.7450"
"2016/07/11","708.9050","0.0000","706.3920","711.5370","706.3750"
"2016/07/08","701.0660","0.0000","688.0650","701.2240","687.8830"
"2016/07/07","681.8180","0.0000","676.2960","686.6350","676.2560"
"2016/07/06","673.5510","0.0000","667.8120","674.6690","661.3120"
"2016/07/05","672.5120","0.0000","678.6870","678.7580","668.5130"
"2016/07/01","685.0100","0.0000","684.5770","687.3740","683.7260"
"2016/06/30","691.6680","0.0000","681.5420","691.6680","678.5650"
"2016/06/29","679.3680","0.0000","674.2300","681.1940","671.1550"
"2016/06/28","665.7540","0.0000","658.2890","666.7990","656.9570"
"2016/06/27","648.3170","0.0000","664.8200","664.8790","644.4160"
"2016/06/24","675.3970","0.0000","685.2510","696.3340","674.3770"
"2016/06/23","716.6750","0.0000","707.5530","716.6750","706.1080"
"2016/06/22","698.2470","0.0000","699.8630","705.9940","697.6390"
"2016/06/21","699.3980","0.0000","699.1290","701.2620","696.5910"
"2016/06/20","697.0840","0.0000","700.4350","705.5350","696.4090"
"2016/06/17","689.0900","0.0000","693.1370","693.2740","684.3080"
"2016/06/16","694.7850","0.0000","688.9680","695.5040","683.1070"
"2016/06/15","694.8550","0.0000","698.2500","699.1940","694.0420"
"2016/06/14","695.4680","0.0000","693.4830","697.1480","688.9490"
"2016/06/13","695.4230","0.0000","695.9300","703.4890","694.2170"
"2016/06/10","699.0430","0.0000","703.4510","703.5970","696.7220"
"2016/06/09","710.9220","0.0000","703.9100","711.3690","702.8090"
"2016/06/08","710.1920","0.0000","710.9010","711.9870","708.0250"
"2016/06/07","710.5540","0.0000","707.2030","711.8940","706.7700"
"2016/06/06","703.7040","0.0000","706.6290","709.4470","702.5770"
"2016/06/03","705.6040","0.0000","709.2040","709.5850","701.3140"
"2016/06/02","703.4340","0.0000","701.0140","703.4340","699.0870"
"2016/06/01","703.2930","0.0000","696.6430","704.0500","696.0880"
"2016/05/31","699.3620","0.0000","697.5490","700.0410","694.8130"
"2016/05/27","695.7080","0.0000","691.5610","696.7130","691.3400"
"2016/05/26","691.5810","0.0000","690.4700","693.1210","688.5970"
"2016/05/25","689.4730","0.0000","689.2030","691.0340","684.2440"
"2016/05/24","685.6370","0.0000","673.3400","686.3090","673.2760"
"2016/05/23","669.4610","0.0000","668.4400","675.4340","668.2680"
"2016/05/20","665.0850","0.0000","653.5430","665.4180","653.5430"
"2016/05/19","644.7370","0.0000","645.5590","650.9260","639.4950"
"2016/05/18","649.3510","0.0000","637.1570","654.3520","637.0760"
"2016/05/17","638.8880","0.0000","642.7920","645.7440","636.9340"
"2016/05/16","643.3250","0.0000","634.7580","647.5390","634.5060"
"2016/05/13","633.2630","0.0000","633.6640","638.8070","631.5530"
"2016/05/12","630.7750","0.0000","644.3790","644.8900","625.7990"
"2016/05/11","642.2940","0.0000","642.2750","648.0810","641.6820"
"2016/05/10","644.2990","0.0000","637.9040","644.4130","634.9130"
"2016/05/09","636.5410","0.0000","638.7800","641.9270","635.1360"
"2016/05/06","637.4960","0.0000","633.6050","637.5790","628.7830"
"2016/05/05","636.8090","0.0000","639.8170","642.7750","634.7290"
"2016/05/04","634.9030","0.0000","638.3020","642.1540","632.8810"
"2016/05/03","642.6210","0.0000","645.3650","646.9680","639.8260"
"2016/05/02","650.2750","0.0000","647.0550","651.1310","642.2350"
"2016/04/29","645.3380","0.0000","658.4120","658.4400","640.5100"
"2016/04/28","662.6940","0.0000","674.7530","680.8810","661.2700"
"2016/04/27","681.2570","0.0000","669.9820","682.1760","667.0320"
"2016/04/26","674.4170","0.0000","670.8600","680.1460","670.7370"
"2016/04/25","665.3150","0.0000","667.6590","670.8970","663.5360"
"2016/04/22","669.0270","0.0000","667.7290","675.0870","663.8400"
"2016/04/21","667.6800","0.0000","671.3980","671.9060","664.9050"
"2016/04/20","672.1520","0.0000","665.1180","674.8880","663.5100"
"2016/04/19","665.6140","0.0000","675.4990","675.7240","662.8650"
"2016/04/18","673.9590","0.0000","671.0390","675.6240","669.4750"
"2016/04/15","673.4930","0.0000","676.9520","679.2400","673.3450"
"2016/04/14","679.2770","0.0000","678.5650","680.5240","672.8160"
"2016/04/13","685.1520","0.0000","673.4640","685.4080","673.2260"
"2016/04/12","669.7430","0.0000","672.0980","672.2640","661.2630"
"2016/04/11","670.6040","0.0000","674.5950","680.5540","670.5260"
"2016/04/08","671.3110","0.0000","674.6370","677.1770","668.6850"
"2016/04/07","667.4600","0.0000","674.7050","674.7570","665.2690"
"2016/04/06","678.2150","0.0000","669.8570","678.5590","665.3530"
"2016/04/05","671.3340","0.0000","671.8260","675.9460","670.4650"
"2016/04/04","675.3910","0.0000","681.4140","681.6940","674.1120"
"2016/04/01","681.5940","0.0000","672.0790","681.7940","669.5520"
"2016/03/31","676.8920","0.0000","679.1060","679.9740","676.6130"
"2016/03/30","680.7880","0.0000","678.0350","684.7080","677.8930"
"2016/03/29","674.1360","0.0000","662.1820","675.2280","659.8350"
"2016/03/28","665.2120","0.0000","667.2540","667.5710","662.6670"
"2016/03/24","666.1360","0.0000","661.6970","666.1580","658.5770"
"2016/03/23","666.4620","0.0000","674.8680","674.9170","666.2780"
"2016/03/22","675.3000","0.0000","672.2610","677.5620","670.6980"
"2016/03/21","675.9570","0.0000","672.7780","676.2830","669.6000"
"2016/03/18","675.0300","0.0000","666.7580","675.3350","666.5400"
"2016/03/17","665.9530","0.0000","659.3620","667.3530","658.1660"
"2016/03/16","661.1900","0.0000","652.4830","661.9130","652.2170"
"2016/03/15","655.4130","0.0000","654.9800","655.4130","649.8870"
"2016/03/14","656.3520","0.0000","655.9370","659.2630","654.2800"
"2016/03/11","659.1440","0.0000","653.4670","659.2010","652.8320"
"2016/03/10","646.5830","0.0000","647.0200","652.4120","637.4450"
"2016/03/09","643.2730","0.0000","641.6130","645.0040","638.3290"
"2016/03/08","638.0110","0.0000","646.4830","647.3870","637.4940"
"2016/03/07","652.6810","0.0000","647.0720","655.7280","644.0150"
"2016/03/04","650.6180","0.0000","648.6610","655.6570","643.4650"
"2016/03/03","643.8910","0.0000","643.5240","645.2880","639.0930"
"2016/03/02","643.3080","0.0000","637.9970","643.3500","637.1840"
"2016/03/01","639.8950","0.0000","627.5780","639.9290","626.4650"
"2016/02/29","622.1110","0.0000","624.8570","632.9930","622.0730"
"2016/02/26","624.6490","0.0000","624.9830","626.9220","621.5470"
"2016/02/25","621.0740","0.0000","614.7410","621.1180","608.1880"
"2016/02/24","613.3430","0.0000","597.1710","614.3760","594.1120"
"2016/02/23","604.8720","0.0000","611.5130","613.3520","604.0840"
"2016/02/22","615.0020","0.0000","612.5350","618.1220","611.8930"
"2016/02/19","605.4570","0.0000","602.8890","609.0280","601.0620"
"2016/02/18","602.5190","0.0000","611.1360","611.1980","602.1300"
"2016/02/17","606.0460","0.0000","595.4310","606.9720","594.9650"
"2016/02/16","591.9260","0.0000","578.7800","594.6660","578.7800"
"2016/02/12","571.9000","0.0000","564.5560","572.3120","557.5160"
"2016/02/11","559.1800","0.0000","554.9800","562.5510","552.2550"
"2016/02/10","563.6540","0.0000","572.8170","577.9800","563.3270"
"2016/02/09","567.9930","0.0000","564.1400","578.6570","563.1820"
"2016/02/08","571.4500","0.0000","576.7010","576.7010","562.6070"
"2016/02/05","586.2510","0.0000","603.9390","605.0230","584.2200"
"2016/02/04","607.7200","0.0000","599.3350","610.9320","596.3590"
"2016/02/03","597.1120","0.0000","600.7580","602.3560","585.1590"
"2016/02/02","595.6980","0.0000","608.5620","609.2380","594.1290"
"2016/02/01","616.6040","0.0000","608.7620","619.4560","607.6980"
"2016/01/29","613.6810","0.0000","594.1320","613.7090","594.0680"
"2016/01/28","586.8480","0.0000","591.1720","593.9580","582.3310"
"2016/01/27","588.6800","0.0000","593.7030","599.9260","585.7590"
"2016/01/26","595.8590","0.0000","591.8700","600.2700","589.4470"
"2016/01/25","589.8050","0.0000","597.2460","598.2220","588.5990"
"2016/01/22","598.4250","0.0000","599.9710","602.2270","594.5600"
"2016/01/21","587.5570","0.0000","585.2250","594.7840","578.5750"
"2016/01/20","578.9400","0.0000","571.6390","584.7620","562.7470"
"2016/01/19","575.1770","0.0000","585.9170","587.5180","570.1830"
"2016/01/15","574.2940","0.0000","575.0330","581.6070","566.3040"
"2016/01/14","601.5660","0.0000","592.1740","604.5510","583.6590"
"2016/01/13","589.4840","0.0000","608.2640","613.1660","588.7550"
