customer_unique_id,recency,frequency,monetary
7a2d8bd01b6a70525547ece60da48fc3,56,1,98.9
7a311d62282fa63be12b02aef2fd21d1,40,1,106.95
7a3ad6673e636888eed8898522205984,28,1,257.93
7a4792a55a279aeb4947d9c8df2cdf7d,49,1,284.2
7a502c12cc7cd8cf64c562e8bbe18f2f,61,1,93.72
7a508bbe19e0ea98abf3df3c6b704740,34,1,55.36
7a55652bc8fe2d7d316936a9947da7d0,42,1,160.75
7a5930a54a9c0b2cfef26af870428133,85,1,44.42
7a5faa418faaaecd0d9b5aa9f7674b91,28,1,61.59
7a609acb778ba90d3443e45f010f2974,29,1,58.27
7a75a25ecd1ced4625d10258fed930ac,80,1,37.61
7a773eaab5f2b50df2816eb00848283a,77,1,67.04
7a7e3553b6882e57b97839affbeef926,7,1,60.73
7a88128cf4f06d5ee259d5f410ffdd19,68,1,63.52
7a8c0eea366a2fa7ad23483974224524,72,1,85.89
7a95ee0e85b1b0c863191e74ca227e93,28,1,163.75
7a97eb62430c9e27f4a13220d267b9af,31,1,145.65
7a97fbc49ea9b07595d7d808b4bcd2eb,8,1,51.5
7ab96699a10835c7d3dc8dc9c25e38e3,24,1,249.56
7abae00801573274e96f3eddd4aac59b,3,1,38.09
7abf56cce374378793ed6118bb4eb9d9,50,1,114.8
7ac1053db56152bf433d6249602a69de,87,3,166.25
7ac40d04251173596461f1ab8a23ec1b,31,1,31.1
7ac71e6b7527644c6ce6d9d8a23ec22f,5,1,169.0
7acf19ddc75a0935581845e1c89edb3c,39,2,390.97
7ad35b51a2a748335b713c21ad5bc328,73,1,98.76
7ad9b255c9f730f13650a7f4f652b72e,8,1,91.26
7ae6ccf9d6ddc83c16e6c5706f850b60,53,1,27.36
7ae7c0233394d6bb5f0e2d1ad7ac87fa,39,1,287.56
7aea85f90d8be9a2265587f19b7c0598,32,1,48.0
7af4a0cb7b4adcdf82477f69355c01ab,28,1,109.5
7afc250f9d980ea3ee0ce3b0245f1b04,27,1,89.57
7afea6fbe5b4e7d3e2acbdc1c0dd3696,69,1,77.16
7b00713258967aec4ca78f3c26e89a2f,55,1,187.63
7b04a6bcade4f93bedf6ff26fcbe39fd,6,2,162.15
7b0c6d23f63492a88b0ace687720a84f,29,1,31.09
7b24ce24de1cd6537bb9cf370a8f05f1,38,1,67.5
7b3a0402e9927e1d2b58a915c2f269bc,70,5,28.419999999999998
7b529c96aa061f9fb0d656d94fee9467,10,1,49.09
7b662d846265cb0ed144db95fe0c74dc,65,1,159.83
7b6770d78cc7dc4ffecd17caf615b9d0,30,1,55.09
7b8b31516cdb407eaed1ce4f2d30c448,3,1,47.69
7bac6eccf7d44be2e87d13a24e1499f4,17,1,89.88
7baccc3016470ab0392c24b39461f428,51,1,104.37
7bb6ca43f478742340256d516d9d86e3,46,1,194.91
7bb854844864db3e6321acdc15e1066b,10,1,44.38
7bc87ebcf1cecf35cd560bfb06a5cd33,57,1,127.92
7bd6815275fc2c7e9e408623b028d00b,28,1,184.11
7be2664f71e8cfd2cab6c6cd4245f10d,85,1,75.62
7bf2518f08ae6c1511c4e4395fcd7b0e,42,1,511.18
7c00d2cc4c00e0be37e7a8ad5600d7ab,10,1,64.7
7c0179b15044913e0cbef59ea577f432,55,1,214.09
7c080c2d5dd47b15522a29575194dbfc,32,1,47.68
7c0de761e99b323856764deba006b75f,16,1,74.16
7c13524be0f87fc516b99ab0c7021764,21,1,74.98
7c268382891e33d0714537c073166d2a,33,1,106.25
7c359da735e7ab3d927a9a7e63ea5528,39,1,220.19
7c432cf28b7a095c016ea544e873f19d,47,1,47.0
7c4c172f6ad96039c75d87385d74d0b8,51,1,113.03
7c53991e7f6d632c391c6d96809ecd45,38,1,61.05
7c661ab6086601aeda2f6e43c7c2988c,58,1,156.61
7c67f115342d01560cd438fad6346a3c,32,2,223.99
7c72a48460762de7efe57efe71dd2324,24,1,50.15
7c7a1ebc5ebb56165d42fe5b9cad86a2,78,1,112.27
7c831b62c10b4b9699d30272100f9d04,40,1,47.71
7c8743466f3c68bfd4420683f411b100,45,1,188.07
7c927c2454a57a0e02fcaceb99750523,90,2,198.43
7c97ce5cbef70b0542c27ed63641a38e,50,1,111.18
7c99078d5cdf95a752ef55affe4d7af1,28,1,265.88
7ca5260cc576f40a29e0a40dd4d3fa0a,89,1,65.22
7ca7f24ed15bc0c0dec86eaac5e896a1,21,1,281.3
7cb652b87791e9b3d5f7385fef432b63,59,1,447.24
7cbf84875196ee1d04dc880ebbfaa7ef,16,1,216.82
7ccff7239174883e2ed56008ac04e184,28,1,191.46
7cd0a8587d428fea43cd6a0bdb64f676,62,1,74.74
7cd43e135f60e6c9015ed01e7ee23300,43,1,147.35
7cd7974c9f79f75b77f323878ef87f43,70,1,65.89
7cdbe3c9809328e8ecf8264fb63356da,27,1,75.53
7cdcdb5976a5be4c23883f6d3a288ad6,39,1,74.65
7ce3ea474d923206446660775b87a34b,18,1,143.83
7ce9a02cc6b241bd7f703e630b75525b,14,1,106.06
7ced6742dc95b5fc7c0914eb2bd6a76a,7,1,220.04
7cefc37c0accdbcfa6ce93c03c78640f,57,1,37.81
7d0687ed097422bd5a290b232348931d,59,1,157.7
7d1149b5fd07faf73b151724324cc000,65,1,40.47
7d20d64ad7c0ba54e6b6e214614b969b,18,1,42.65
7d2c83859f25ef23950e05c5985ef5f4,84,1,160.64
7d2f9a6c5762a7ecee64eebfab2644d1,50,1,85.14
7d34060b4a349fb0b0e2e204e4faad80,51,1,65.05
7d34f4a28b0abbc5a8ae3e6fc49de2c5,87,1,303.11
7d373e92dd3086b4c37e9868fc8999c1,80,1,55.96
7d37a42fa0e16a431482b1a00ce797fc,37,1,75.79
7d382c1e3312c4812845e01dca5b6fc8,17,1,330.08
7d38334a3ee44842f9e975440db1029f,17,2,32.68
7d3c23d715240f2f77f201483d3cb276,59,1,83.69
7d3d94b4740895a17760e976797f9f0e,47,1,80.81
7d42b50292256bcfc7943186e4536013,62,1,628.65
7d4ca42c3be6f3136eb3aae4832be53f,21,1,197.79
7d4e72092a9be9d65dda2373249e94a4,31,1,86.61
7d6dcf9223724668bb950a6c963caf7b,24,1,293.36
7d729c2a561745ecd0eccaf6eaa78167,19,1,39.68
7d767510a46f851456cd3a96f50ab609,32,1,159.46
7d796d54c24eb777989ed7bfc237e13b,72,1,45.95
7d7ad5db91f5354ba6993f053d38c4f9,15,1,49.34
7d86feb80a0843ed43aef438f8c028b1,11,1,70.04
7d92000409c85ca917fc36293235bede,26,1,27.68
7d9a038492d7e6b28b3c465ba6fd993a,72,1,50.42
7d9edd9e58296f0d00d200b19575d124,63,1,46.51
7dabcdb06eecc63dfc1137eb012d9834,16,1,60.85
7dace77786e52934354e93508155bdca,0,1,44.37
7db6c979a6191256ac44003289324e33,50,1,97.23
7dc0dfe8b96d050f7189970017a693e8,27,1,327.05
7dc30b655870459930b7c7960205d283,2,1,79.2
7dc8324c65afb4144c93e81a06ca1686,31,1,349.7
7ddb0d297fb4a3562e2206d219be4445,79,1,84.56
7deb367b46f4aeb7888eeaa8cc29169f,11,1,26.77
7df02dba351998a9a24edc56d9c35557,51,1,63.0
7e02c8933533aa2589986ed7dc51f359,59,1,32.86
7e05679b11824f00a2ab44b5fe6934c7,32,1,60.61
7e0dac37008b4fb0accd202502fc3b8f,3,1,154.06
7e0e8b0b1d13dfaac4e281531c8fc958,38,1,175.77
7e17851d6618e9babf9967e6a79879c6,25,1,29.5
7e1dc025d12dd45046852917926fbd2e,30,1,1878.39
7e29fb107fb24c22fe3e4b4d5544495b,4,1,77.03
7e2ae24e734d02f10866ccab9c7ad0c8,65,1,144.3
7e3ae8b934d05dfc81f8d94971f49211,17,1,66.01
7e42381962b8490f0d3a5003b769af73,18,1,31.0
7e42c7f898b0040e9736fc210f3cc30a,83,1,279.94
7e53420f2126366b3489c18314f82803,50,1,126.0
7e54f5b8ca481064e8976b65bfbe2f2d,39,1,340.49
7e6046e27fc1b03ec62bf8e8502a0728,16,1,104.37
7e62c36d2d39693fe8d85490a22a9280,47,1,647.4
7e69734dad7cfcbe95aa59f38095057d,1,1,204.06
7e7382610d6c06ffe9f8fc3ff566a21c,24,1,30.75
7e73a6f2fa0243bedb51f58a544f30d5,24,1,243.28
7e7f782f6d6a81ef26b8948bc4af7945,44,1,60.12
7e7fc3003584df59be31abba5784d8e5,32,1,102.03
7e8ec368d51d96e6507e6cca6953dedb,5,1,40.86
7e91ec540af718ab375b1d13271e9543,49,2,321.52
7e9c8bf0d5e030ede68ddf4dcc90ca11,16,1,61.34
7ea4287d46aa89fa09420147733356ab,8,1,291.37
7eb4725d089262beaf75f9a296140a55,55,1,227.62
7eb98c8ac32bd7ba702254f3aca26274,67,1,64.51
7ebe3f683282a3df95d323a008f0c4d1,11,1,92.76
7ec33604edc10560ca1be8e5d0b3c19f,67,1,103.79
7ecc5251c43bab8ab38923eb2a03e291,38,1,57.53
7ecd9ec52e1fce9af533852b2a4540cb,34,1,26.77
7ed352d323845dec6500b903ad773570,24,1,67.77
7ed416889e52ee80ede3165555fe6162,7,1,292.42
7ed727c7c4fb2d342d10d3e64e712287,47,1,197.62
7ee97a21d1cf250a5f580051d2a9a1e7,67,1,317.24
7ee9e6c80bf1b7ec4a52639eab6c128c,62,1,132.46
7eeaff116b1e9ffbc888c8ae2ce879b7,44,1,367.1
7ef15bb849ef9cfccd237c3ae87eb011,88,1,139.36
7f008256d2236f696ea3a0d80efb2252,59,1,40.31
7f0686b618b26143cabec58fb2d64b98,18,1,436.59
7f14b86160a1d6553778239938cb3842,14,1,88.0
7f185c7bea5689c85eeabc65f36f8cdd,18,1,77.68
7f18fa0c84333e6a2e1e30378b5f3c6c,28,1,74.07
7f1b87a14c6a6102fca1d11bf722af6a,32,1,81.89
7f1d9f90cc1f06c2fc0a961bf5461959,22,1,104.37
7f27ed07f4f3806ca9ae65b97f1e9ef2,35,1,146.35
7f2da8c2fd9a07e4742b1e281dfb8afd,78,1,27.42
7f3900c3b410283fecc31825f9c4e0b6,44,1,141.63
7f3a72e8f988c6e735ba118d54f47458,50,2,102.03
7f3b9536876c3239ba95fb41c3799ea5,47,1,53.65
7f3f4e92260ec6fcb7e9cdfdc2b231ac,1,1,122.57
7f4c430e1f1c950aeeb38d200b5c076a,40,3,77.9
7f4d8e5e443b1ac061c7d4eab0594be1,60,1,225.31
7f51bfb71592874f6a71903a28a72159,75,1,184.92
7f527e372d84825249a0b2719959f1a4,2,1,142.1
7f531a44b470da4b21197e47de11da9a,71,1,721.98
7f545aee6da9d617809e899b90f556a1,10,1,161.56
7f57422760e12c56da14617802400fd2,59,1,119.2
7f5dcde4d292354dd5e6968a27971126,83,1,98.9
7f83faa7e0d4c4d40da81805e4565a74,65,1,160.17
7f93f9bdd0b2fa23530bb20ba14a207b,52,1,65.11
7f9583a3439f2b40a4daf2b82170d1e9,69,1,365.61
7f95c43c439d2d15474b0cb283b4a0e6,65,1,34.86
7f9c4a8f1b0bce6e5c7677ffc846790a,17,1,47.68
7f9f63509a47bb5bdf82c647d57dd2dc,68,2,328.38
7fae115999743402d055e4e73f1998e4,16,1,230.2
7fb6bc16bf80c4b6aea804265afa8ec0,43,1,83.23
7fba2abf57430b012926fbdcae4b9aeb,70,1,222.02
7fc1f38f97f8a491418a237060de8df0,65,1,221.84
7fcf7dc77013a88b9eef97c288b3eb8d,28,1,143.58
7fd5ec755163671e2eb2679b4bfb35b0,20,1,18.85
7fd80b608302798a0fb7f7c59fe32b58,30,1,124.33
7fd9feb1225a53711abe04e7c2b1348d,16,1,42.68
7fef4de812315967e0c7b699e88c5753,41,1,217.06
7ff0197ba562b5d83bfe9cc3e64dec79,59,1,139.27
8011414ecfb5c73b38915605c6a59b21,68,1,100.54
80172250f4b01859c09d7308e3090a5f,36,1,44.29
8019da46d361a06ed7c1ed617d3e5396,33,1,43.1
801c6422b91c506e363cbd4f3fb24099,23,1,95.67
8024dc0f50801402fd670d55de62056e,24,1,217.64
802fc620c605578d990d6adee0138983,46,1,108.2
803870cd14f6b6016ba7b99990aaa9f0,20,1,307.27
803ba8d15f1a2f90bfdb1c2f2148b6ec,6,1,609.27
803c79929e84a92a233e3a619b021e3f,69,1,423.13
8066741f85db0d4fd39d0e085f9db5ef,25,1,107.06
806986b81ad2a04e4619bfdfedfb5722,34,1,53.53
807444dfb525ec7867f28babad34503f,0,2,117.94
807537a0c950f378a41b502ffa23b38e,17,1,627.75
8082996e039c772b71d8df530f5fea4f,21,1,30.09
8087ebdbfc13d2aef5f18e68f0f83509,57,1,401.24
8091492c09780918d5403f76f6132671,81,1,53.42
8091550abd9ca29ba409a70cb640af4a,31,1,1504.61
809315a1949aaa03742fd32f417e05ca,22,1,158.71
8094028cc1d2fb8265b6ce3c2a9b81ad,65,1,433.59
809813761ed3f1f82a8ab5e4e216fa41,80,1,67.63
809ac5e18d30e2eceb249483c7454d15,3,1,270.54
809ca96e9696b9be5f69cd7ae803049d,34,1,12.28
809d6dfb4365b8dd803181325337e741,83,1,196.88
80a0fe15e25dd27bcf6f0d95755aada6,52,1,120.99
80a50af51d391652a47c16d0ebd51fbc,45,1,161.46
80b802cd88ff70ff813c1c7ce62084f5,29,1,82.73
80bb15d88f363a573f980d2ba9cc7630,18,1,64.01
80c1a041f22f3968d1994c3fdfc1cee5,5,1,130.26
80cf125ba305d9eeba4ba093f8804b21,24,1,75.16
80d031e530823c89fb5538142b66d36a,66,1,219.89
80d229e87da02e1ccb5b8f7697c823ea,57,1,101.14
80dfb11e19170913755fd629b0a544fd,56,1,133.95
80eabfc294b45b14ed77025fd9c51044,37,1,233.83
80f4d37bc6cfa3883c5ed19463c2c1b2,25,1,31.27
8112223a784dfb43f0e0ffcb79cded27,10,1,115.37
8123bd292b5074afd2f169532cd8041f,62,1,230.64
8131f432e2ec1bc580f707962a2375eb,88,1,44.42
81332bd0a95775e25469d45e070b8e65,52,1,81.72
8135e811f7ddf66951e1faa7cd56be6f,55,1,64.02
813a625a578851760225edaedaac92be,0,1,109.77
813e74db515d69c751cb5e9dc66c7314,8,1,44.71
814913092dadcf67dc28e01b22f2dbf7,69,1,347.0
81492b37a762bbce212320608f4fe497,25,1,64.77
814d9ae5d4d804984bb04ddeaae658f1,38,1,165.72
815189e23296829c6945392078f998c5,25,1,68.18
815c04254741d959b31d232475606811,0,1,175.79
816093dd2f12bff6689df8bbd77f5989,58,1,79.02
81655752c19d0f7fd70828ed04963622,43,1,42.65
816df78c424f50bb60d388b900f890c2,38,1,31.8
816e808e3042b39419ced774da4bbdaf,33,2,72.78
8176f8d3aa645c27e575e8809c2dd122,53,1,143.12
81823f8c0aac243529e583ef9eee3676,29,1,53.0
818a54422350b38d3fb1cb3a1553889f,15,2,70.93
819bbc85df3abe898aa1b902d52070ea,19,1,153.58
81a09c0e9db3e26269dc009a0106c58f,32,1,59.6
81b0b6df10f580b989b1d6f11c0c958e,2,1,55.65
81b133c3f4e30a14a6585a2f20ff150f,7,2,170.36
81b6c19bee3e72e8cdec6bfa0cc6b4ac,21,1,29.69
81ba91c294c42c45926e79a6527b8c66,24,1,130.0
81c0b8207405a6ee3956a359837888be,50,1,95.77
81d6253f213c5061ff0cfe8820997b59,59,1,30.58
81d8bf17c9e450228efeedd2603edfaa,4,1,2784.16
81e28eaa424ddc2aeeeaaeff72f0f9f6,66,1,691.49
81e3fe009117cd8a8b52bb74a15e2636,59,1,159.01
81e63b98aec56308c69e055b19cda272,74,1,58.95
81e6e5557bba146f0887b3b47b8d3347,46,1,69.26
81e79c9d3507058b3545edbf91322dd1,47,2,148.34
81eb718d56f3a4032949230c65dfa7b8,38,1,149.71
81f76e184edb5493e35679a024d09e23,88,1,104.7
81f88d694131334fec5e970bbe2100df,10,2,29.29
81fc606558d479bbe026450862a4f2df,12,1,96.8
81fef29687c09ae8682508decf649a00,68,1,41.14
820baf6643ab8d7743ec78b4f7c72f33,47,1,66.14
821ddcb05dd510761712b157eff83c1c,51,1,86.15
82241754c9cda9fc1cd569cd663b5dec,60,1,68.63
8228b01c8d2ed3426b8c31749b6ced54,31,1,485.15
822d25972056ef51050804f1e0446f40,48,2,77.89
82372eba649ca805728ea7a31bd0b41e,78,1,138.11
8241424764e0bfa6bfcb3c6cda391ac8,39,2,525.17
82436f2f6b32629877454b5b597a0d10,13,1,99.0
8247de12f35a00cf569c5b6a00a746ec,84,1,57.51
824f99a9ae337081673eac3bd026feef,9,1,322.38
8251ed483369858c120beaede24c5ff6,1,1,64.77
8257f5fe71afed0d494554b7b0ffd125,3,1,196.35
82648480e2c829a287c7c2c737f7978e,26,1,86.73
8274f41708ee0e337a2efdcd61c55b7f,17,2,66.69
827fdd596357a7b8a353cfddcfe94bf7,51,1,86.15
82900a065350eddef000292556aa0802,76,1,252.3
829187961fd84c5dba349a0178ff7a07,63,1,44.7
82936055e7c7bca9060009913ad3bb91,11,1,163.26
829d4ff34db22dd6b5b047e8904773d1,9,1,186.56
82a154038ccb893b4e3b795495e93dc7,90,1,51.04
82a1b94574f9998850b808a80c8ac63f,4,1,69.49
82a466ddb0a074ddfd7d7575929baace,20,1,44.24
82a7d2deca38556c56f1fa8ed11fb08f,64,1,124.84
82abbdc19e04ff27ed53a83dbc780345,10,1,93.9
82c42ada362bddd393a060ed5e2d8395,56,1,127.6
82cb8c783b1700af07ae77355cc81c70,5,2,135.03
82ce7c60a5e0e460ce2670e8d7f7f2fa,26,1,111.82
82cf026d2029de6c690c1248f63962d4,0,1,99.78
82e234f722a0424865f264e825423f24,23,1,58.0
82e974b142d5542642c9336e02ad52b7,70,1,121.38
82fb46292a999e7db9e2391c407f76e4,28,2,143.34
830cc5a0496b600ec46404c8988cbe27,28,1,229.79
830d72ce810033f58fb01ceb44cd250c,74,1,315.76
830e6d22ba593f1679ea0692f0357604,24,1,110.9
83136218344498d3a9ae689076ce859c,49,1,41.6
831718bd6707ec2db4f411b11f26f3dd,43,1,56.69
83234e46bf781d976cf0e841d330710c,63,1,154.1
8324412cd61eb48648b6594720d6d5d7,86,1,57.56
8328cb38e3e0196af84cf05240a90051,64,1,55.92
8329519e31cb1b89bd44c3c6ae417ad6,81,1,111.3
832e415cb24cba2f0264271e8c246ce6,25,1,204.49
833548182175fd759fe7bc2a0bf50e36,70,1,71.56
833e7470f7550f56ab62787808848dcb,57,1,265.92
8340223572abda7355d99532155d554b,16,1,34.09
83424063ef94761469011c6834c6c522,46,1,55.69
83424549593093baf504ac260d4615e7,42,2,254.88
8351ff0f6b9dd7e92b2c808007ce7408,5,1,295.72
8364e3d88524b949c7e2b5192c7bf368,80,1,181.86
836713957002e55fe78f04567a7823b1,52,1,66.79
836caa69c529a3a06fbacfeff117e4d9,51,1,111.43
8375c295d4db72bc773ffefc8b4866b3,48,1,44.0
8377420a8b3549f6f40dca93815ee602,39,1,159.14
837d83ca2369bcbd52df29f395e9cd45,2,1,81.16
83935d750c83951d7d0211a3c60e78fd,25,1,115.45
8395d05dfd429598af89049734873309,54,1,71.5
839bbfd4ff93b592c82a44dcaa9515c3,6,1,63.99
839e87c05aa9413d96be04b198565a4c,87,1,45.46
83a187df538ac982896968512093a175,87,1,243.98
83a358d2dfda16894534650693a72962,43,1,103.37
83a6bd2e8af5bfa14c98c7fd8e467a59,48,1,76.98
83a7ace6f095bf0db43421e33d358c17,45,1,55.09
83a802bf1e8d04cf854a07b76a3d70f3,33,1,44.0
83a82e80b19391a7bbb4796847b1bb49,51,1,85.14
83ac21a8884e95bf64e2b34857c60d8d,34,1,434.43
83aca63b2193ea126b287f3ae61528d9,52,1,843.66
83bd8551b3eb05460414882a2f4be504,57,1,112.08
83c079de3b4108878cfd7b2c16154e82,31,1,84.79
83d4f03665f228247540e9d373cbc65d,57,1,38.63
83d61de82f5f864b28995d854c6c646e,53,1,43.0
83da9395e9b903250bb02069381cf83e,51,1,326.91
83de585fbed8db52616fa217c79581ff,3,1,23.27
83e275aa6842700143e51815fedef692,26,1,102.03
83e9cbb7aae1a9b06f45112e4de92347,69,1,75.53
83f2c4a2fcfcb40883454ddf8e03bc0f,5,1,160.37
83ff4d3fae541d685ea8687e934c43ec,64,1,658.6
840fad2e1607d3f426debe582c4e5586,44,1,62.69
8418894735b3f7de55e38d1fff69b7d6,0,1,174.68
842086dd425ca0aae2a88988a0eac805,27,1,347.05
842ef7b625835338761215389595d4f2,88,1,66.59
8430dde1b71b7ed69c6fb3936e77157b,58,2,104.7
843c5d4e2fcf4f09b15607004ef6ea39,1,1,189.3
843e48262061b0b390b99a05b40ab0fa,25,1,1224.87
84458bbb7df85664ecfd7092b5f0b75f,51,1,53.0
844f54c49898195cea2b5ce2f541b586,39,1,216.14
844fcbfb5910baa085ac10b251bb0eb1,36,1,115.35
845514897d2712cc294f58b2b1cc857e,0,1,609.27
84592f061980448c3c4814fc101ce06e,57,1,57.83
8463b2438d3aee95d295adfb30d81243,7,1,140.41
8465ad8e9322b5dfa59d1827d86a93c6,68,1,191.41
84720447172b234e7504da52ee639435,53,1,115.94
8476f20594a14e575f2a2cf36c29916e,50,1,105.97
8483380368f794011993cbca25afc573,32,1,127.01
8489eb4021645bb65c1331f4be2e61b5,52,1,467.8
8493b1d5900abad27591600df2eea383,85,1,26.7
84a3a1921e7f765fc28f249b4774eded,25,1,57.72
84ba80de8b4be3e50dd4fc6f27818f5a,2,1,165.57
84bce7ce9999b331f8c18d359fa0ba0d,28,1,178.36
84c09bb555869c014a06beccf280d725,40,1,83.02
84c17f3d6c59d15962066beae310aef2,13,1,33.09
84c2b9cf0cc05f748d6ef32a0507dd2d,46,1,153.54
84c51b6e26ff1a9ccfd03cd0ac19a4ee,70,1,100.54
84d81d873c6b113606e9c984c4d24f9f,63,1,81.15
84dcd4f8e6cc822ec2b01c1ced8d1ccf,51,1,70.14
84e6c289d2e8cddc81f238bb28ea9811,65,1,147.15
84e905ad975d5d2149146731168b5d65,65,1,296.03
84f338b13c27803e2334e16235c2b8af,21,1,81.21
8502c8109cd30372f8d8e9ca8c2a716a,10,1,169.11
85044d903fab10dc5889129a7f828195,58,1,48.61
850ee00f52d696b20f3e11dbd1d3a26c,74,1,285.96
8522849f103f0c4f01ff87fa53bcf2ab,12,1,154.44
8524ee11b088629f32d03cddc64added,74,1,77.06
852b2cdd699395728e45c941ffd9bfa2,16,1,45.78
852d914bdf72a35330ffcb624ca9b52c,23,1,48.27
8537b738200120f21bfa4dea14b3e7d5,40,1,49.59
8537fc70ed0482fbabe873dade8bf864,46,1,39.0
853e396ef794a4eeae9b8ef67f974b6a,50,1,28.09
8553d782bb805c62c69990c30ec5ec1d,55,1,171.44
85581a001197d6fe7ee64a2b4aa355ff,67,1,31.51
8567dd017ba3de541173ea9c6cc0e94d,41,1,148.29
857677a047f092d4a41a9b80dcc627f1,16,1,105.89
857bdf6d9519afff41ab36213a880fc7,26,1,95.21
8582e99b42ea335c76a514143eac3bd6,45,1,102.03
85969eb3a76c0092a0b5670fbc715cf5,19,1,355.08
8597b390850fe72e108d53f42ca64846,8,2,431.97
8597fc7ec5841b2d3832b3ff62c5d2c4,44,1,105.5
85a682703424ab2ab05bfb24b2a582cd,68,1,129.73
85b05a25b5be26f631e913ff5d2e8e95,33,1,128.05
85c7dd1ba75e1725a4a9e92967f70a70,45,1,77.84
85c835d128beae5b4ce8602c491bf385,46,1,34.59
85d59a3d4359d4352f14124962ff305c,51,1,357.12
85d68668dd9a06dab771bd981139423a,2,1,188.73
85d7491f5ce9d8a38933002b715e4aa5,11,1,180.25
85d8b1efbaab54234c106b2b2cec65c0,2,1,105.28
85f54306372f5ff800c023dc85231111,5,1,26.84
85f8037147329505d4e90c200a07b5a8,14,1,316.85
85fc7cb0076a2139134cd87b2e54de45,40,1,27.98
860296155b05dc70ce3737e3f3baaf8e,39,1,201.3
860ea7467ce162456f5fc8bb3ece3425,54,1,124.42
861eff4711a542e4b93843c6dd7febb0,45,1,146.87
86203c9a693c6372142af3aa3752c8eb,89,1,145.66
8625c6c21ace50f1a0489da903c86b83,48,1,99.33
862718725e3717bdfba1e73349aef6a8,66,1,236.75
8637975a0cb5150b10528f5697511668,51,1,1980.71
864e517a3d25387ba522277812310dff,81,1,96.1
86532478ee86a17bbf1b96c2e453a49d,6,1,63.6
8663d059e175bdf137aafb13fc1e6a7e,85,1,201.92
866534b1d6bfebbdd3a749e0b2414918,47,1,127.23
8676c0cd5b7c5ffaa5ba1bba22eb6946,26,1,62.76
8688946f87638cccdce7b89ba67b6647,17,1,96.02
868c964d8398c4dc109d6593641cf23a,7,1,63.15
868df2e96f28e3a3d98f7044306270cc,59,1,90.6
8692fdf7014344941fcbc6dcd2488ca9,55,1,46.82
869be6f00b4c49e72f9a1e2033baa9f0,37,1,87.64
869dc5de107f15d9aea724261bc5b6f6,21,1,29.0
86a72c4e6cdda766f7515b816334465e,42,1,30.18
86a78c9e5114f4ed30887d4fd8153d9e,37,2,223.23000000000002
86aab532f2ba80ff8f2a9d3bf7a02221,1,1,119.08
86abe4b00863e028cd0b291f7d6b50e0,42,1,102.03
86c374f7d4e3e26bbca7c4de6d6acf7c,78,1,39.95
86d4dc92e6974f6b3537470b87fa120d,15,1,87.71
86de506b9b12ab7fe977b53def0736ef,87,1,62.63
86df00dc5fd68f4dd5d5945ca19f3ed6,22,1,864.6
86e0461fc6752243b01e4170bb6ffe7e,37,1,258.86
86ef1d99643569be4c21378742544d2e,31,1,580.07
86f0e59d74cd6c51cd8b9250d9f524b8,48,1,139.09
86f4a61f8fac09b4a7f94ab3c5b6ae47,90,1,103.11
86f9051d5d2b2c520197c4d6b4042f95,39,1,601.49
8706e936f3156c946b41cee5db1dcc66,14,1,117.94
870a0bdc769f9a7870309036740e79ea,47,1,53.54
8717dde36f43e22153824349e677949b,31,1,66.01
8718acf42b0898402b83ff569c9c04db,51,1,65.88
871f04508eb8336a8e7a7289e8b3fe7d,32,2,61.58
8728c766c84eeda24b3e54fe6e632051,32,1,144.26
872954e400a8d4fbae229cc73f94a49e,44,1,140.3
87315ceb47e77d03a1c90474e228db6c,68,2,244.29
873b6512a80d4ccc7ec1ad735ab81a81,62,1,161.33
8746cb518044ba60d9ab698522a04405,65,1,21.69
874c0a8b09fde2401a53f763a249eeeb,19,1,131.26
874d66ce189a3f4df3ab268698e2a211,31,1,167.81
875494cee8ca0aea8a8de2bd84e67086,5,1,1084.71
875e9bc9dba22c41f1931a2d55201ec1,89,1,57.72
876a8881e182fb3a64af97b737cfe889,71,2,78.84
876cf92d16c913f4b884a7983badbec1,48,1,102.3
877122d1fddd5d461fb3ca297da899a3,3,1,34.0
877aadf8b2739716c0163f5011c7b64a,56,1,124.52
877b70d8c09bd5bf687aff860ffd40e7,15,1,65.79
878fbdc59f9b3ebb849adebc782c36b5,18,1,97.71
879262bd8707d8d98d6873312dce9fa5,17,2,26.75
8797820f6554668a5b835ff74cd077df,82,1,61.38
8797ab21284e4c29f9b4661f05b52da2,87,1,84.05
87991b39a8b2922ed296c0d0fc8b9126,59,1,40.7
879cc24d2f7a2dac33d2b95b23a3de05,58,1,36.86
87a3e5095ff414ec2e9b1532996797cc,54,1,220.63
87a50a42cb02eb14e66bbe671af9c279,8,1,189.33
87a7c3090f96d9da963125a0d7f8193a,18,1,19.68
87ac7e5f6b930506317ef40389cef147,7,1,157.76
87ae416cba4fb79b69033a4fbe1769aa,13,1,182.61
87b2e4a2df8e1635a1f89705abb6e94b,88,1,67.95
87b36088f12da77d6c913b0615d98590,60,1,43.86
87b6a4306bbfd8437e64850e01823828,21,1,74.63
87caa86785c28cfa1591631ebb4951c7,0,1,70.72
87d46e0e9e6444041b57153b1d988689,85,1,31.73
87da014df37ac571be8a9f6a9129b02c,23,1,27.75
87dff19086a1aa321cf06195ab40631c,8,1,196.4
87e86a22d187f079061b620d263576bf,14,1,126.22
